video_id,source,arm,group,cls_cosine_distance,cls_relative_l2,patch_embedding_flops,encoder_matmul_flops,matching_dot_product_flops,final_patch_tokens,encoder_and_matching_matmul_flops
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090912,random,0.5684554576873779,1.0223462581634521,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090913,random,0.5805847644805908,1.0345555543899536,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090914,random,0.552669107913971,1.0052859783172607,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090915,random,0.6104963421821594,1.0616297721862793,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,policy:human_k16_seed440826,human,0.48688679933547974,0.9694724082946777,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,policy:human_k16_seed440827,human,0.4967396557331085,0.9823132157325745,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,policy:human_k16_seed440828,human,0.48800861835479736,0.9735122919082642,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,policy:human_k16_seed440829,human,0.49556466937065125,0.9788886904716492,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,policy:human_k16_seed440830,human,0.4886903762817383,0.9727215766906738,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,policy:human_k16_seed440831,human,0.48387935757637024,0.9683860540390015,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,policy:pretrained_k16,pretrained,0.5345212817192078,0.9938012957572937,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,tome_r5,tome,0.005253911018371582,0.10123706609010696,115605504,7902465024,11016832,136,7913481856
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,tome_r10,tome,0.024205829948186874,0.21808181703090668,115605504,6447581184,8091904,76,6455673088
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,tome_r15,tome,0.08149060606956482,0.3982183337211609,115605504,5031558144,5976192,16,5037534336
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,spatial_block_r15,spatial_block_r15,0.0037121139466762543,0.08501885086297989,115605504,8652201984,3354624,196,8655556608
DIEM/scottish_parliament_1152x864,DIEM,dense,dense,6.705522537231445e-08,0.0,115605504,9396209664,0,196,9396209664
DIEM/scottish_parliament_1152x864,DIEM,central_k16,central_k16,0.3680505156517029,0.8464816212654114,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090900,random,0.40269219875335693,0.8756580352783203,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090901,random,0.44425055384635925,0.9139442443847656,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090902,random,0.4195556044578552,0.8927121758460999,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090903,random,0.42229780554771423,0.8918874263763428,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090904,random,0.4266144037246704,0.8993976712226868,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090905,random,0.4506251811981201,0.9210574626922607,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090906,random,0.40333473682403564,0.8740982413291931,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090907,random,0.4157790243625641,0.8899783492088318,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090908,random,0.40524783730506897,0.8763785362243652,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090909,random,0.4359890818595886,0.9064512252807617,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090910,random,0.4338955283164978,0.9040012359619141,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090911,random,0.43656039237976074,0.9056286215782166,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090912,random,0.4433033764362335,0.9147622585296631,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090913,random,0.4511088728904724,0.9217469692230225,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090914,random,0.4380907416343689,0.9078624248504639,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,random_k16_seed2026090915,random,0.4195038378238678,0.8872085213661194,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,policy:human_k16_seed440826,human,0.4340490996837616,0.9132323265075684,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,policy:human_k16_seed440827,human,0.43675801157951355,0.9166197776794434,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,policy:human_k16_seed440828,human,0.4217529892921448,0.8990998864173889,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,policy:human_k16_seed440829,human,0.4251177906990051,0.9038127064704895,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,policy:human_k16_seed440830,human,0.4284136891365051,0.9074928760528564,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,policy:human_k16_seed440831,human,0.42777812480926514,0.9049906730651855,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,policy:pretrained_k16,pretrained,0.42123040556907654,0.8901758193969727,115605504,1015547904,0,16,1015547904
DIEM/scottish_parliament_1152x864,DIEM,tome_r5,tome,0.020387869328260422,0.19782187044620514,115605504,7902465024,11016832,136,7913481856
DIEM/scottish_parliament_1152x864,DIEM,tome_r10,tome,0.056147947907447815,0.3264552354812622,115605504,6447581184,8091904,76,6455673088
DIEM/scottish_parliament_1152x864,DIEM,tome_r15,tome,0.1365540325641632,0.523822546005249,115605504,5031558144,5976192,16,5037534336
DIEM/scottish_parliament_1152x864,DIEM,spatial_block_r15,spatial_block_r15,0.006516728550195694,0.10535243153572083,115605504,8652201984,3354624,196,8655556608
ETMD_av/CRA_1_color,ETMD_av,dense,dense,7.450580596923828e-08,0.0,115605504,9396209664,0,196,9396209664
ETMD_av/CRA_1_color,ETMD_av,central_k16,central_k16,0.5885298252105713,1.0852012634277344,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090900,random,0.5106167793273926,0.9948426485061646,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090901,random,0.49916818737983704,0.9823427200317383,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090902,random,0.530709445476532,1.0129436254501343,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090903,random,0.5269209146499634,1.0094398260116577,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090904,random,0.5390785336494446,1.0180997848510742,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090905,random,0.5283157825469971,1.0089101791381836,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,random,0.5680835843086243,1.0478764772415161,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,random,0.5193780660629272,1.0007294416427612,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,random,0.5416632294654846,1.0218505859375,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,random,0.5280761122703552,1.008156418800354,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,random,0.5368654727935791,1.0187082290649414,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,random,0.5263851284980774,1.0065845251083374,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,random,0.5344729423522949,1.018574595451355,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,random,0.5286867618560791,1.0105607509613037,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,random,0.5273908376693726,1.0132313966751099,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,random,0.5549394488334656,1.032416820526123,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,human,0.593812108039856,1.0865790843963623,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,human,0.5833907723426819,1.0769140720367432,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,human,0.5963532328605652,1.0891916751861572,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,human,0.5868281722068787,1.078203797340393,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,human,0.5858946442604065,1.0796207189559937,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,human,0.5791603326797485,1.0734221935272217,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,pretrained,0.49258673191070557,0.9720801115036011,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_1_color,ETMD_av,tome_r5,tome,0.015546463429927826,0.1729307323694229,115605504,7902465024,11016832,136,7913481856
ETMD_av/CRA_1_color,ETMD_av,tome_r10,tome,0.04881588742136955,0.3084934651851654,115605504,6447581184,8091904,76,6455673088
ETMD_av/CRA_1_color,ETMD_av,tome_r15,tome,0.12473109364509583,0.49842435121536255,115605504,5031558144,5976192,16,5037534336
ETMD_av/CRA_1_color,ETMD_av,spatial_block_r15,spatial_block_r15,0.005720183253288269,0.1038813441991806,115605504,8652201984,3354624,196,8655556608
ETMD_av/CRA_2_color,ETMD_av,dense,dense,5.587935447692871e-08,0.0,115605504,9396209664,0,196,9396209664
ETMD_av/CRA_2_color,ETMD_av,central_k16,central_k16,0.5398598909378052,1.0342066287994385,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090900,random,0.5229629278182983,0.9993864297866821,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090901,random,0.5501387715339661,1.0264067649841309,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090902,random,0.5261062979698181,1.0057302713394165,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090903,random,0.5386496782302856,1.0137832164764404,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090904,random,0.548317015171051,1.0263476371765137,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090905,random,0.5613818168640137,1.0346763134002686,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090906,random,0.5563333034515381,1.0314722061157227,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090907,random,0.5769976377487183,1.0527241230010986,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090908,random,0.5386020541191101,1.0175281763076782,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090909,random,0.526080310344696,1.00327730178833,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090910,random,0.5611296892166138,1.0359634160995483,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090911,random,0.5355246067047119,1.0126932859420776,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090912,random,0.5305458903312683,1.0083428621292114,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090913,random,0.560775637626648,1.0308641195297241,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090914,random,0.5376140475273132,1.015619158744812,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,random_k16_seed2026090915,random,0.5794661641120911,1.0507032871246338,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,policy:human_k16_seed440826,human,0.5074107050895691,1.0000663995742798,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,policy:human_k16_seed440827,human,0.5033199787139893,0.9969314932823181,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,policy:human_k16_seed440828,human,0.5012116432189941,0.9942344427108765,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,policy:human_k16_seed440829,human,0.50173419713974,0.9957571625709534,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,policy:human_k16_seed440830,human,0.5020858645439148,0.9962928295135498,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,policy:human_k16_seed440831,human,0.5085665583610535,1.0016460418701172,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,policy:pretrained_k16,pretrained,0.6191427707672119,1.0951670408248901,115605504,1015547904,0,16,1015547904
ETMD_av/CRA_2_color,ETMD_av,tome_r5,tome,0.01783677563071251,0.18608932197093964,115605504,7902465024,11016832,136,7913481856
ETMD_av/CRA_2_color,ETMD_av,tome_r10,tome,0.04978547990322113,0.31371161341667175,115605504,6447581184,8091904,76,6455673088
ETMD_av/CRA_2_color,ETMD_av,tome_r15,tome,0.14987435936927795,0.544253945350647,115605504,5031558144,5976192,16,5037534336
ETMD_av/CRA_2_color,ETMD_av,spatial_block_r15,spatial_block_r15,0.007918410003185272,0.12111949920654297,115605504,8652201984,3354624,196,8655556608
SumMe/Kids_playing_in_leaves,SumMe,dense,dense,2.60770320892334e-08,0.0,115605504,9396209664,0,196,9396209664
SumMe/Kids_playing_in_leaves,SumMe,central_k16,central_k16,0.4340863823890686,0.9414025545120239,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090900,random,0.4414505362510681,0.9298686385154724,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090901,random,0.47114068269729614,0.9608084559440613,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090902,random,0.45000550150871277,0.9409743547439575,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090903,random,0.4521845877170563,0.9453757405281067,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090904,random,0.4563811123371124,0.9465471506118774,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090905,random,0.44562670588493347,0.9349929690361023,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090906,random,0.4444979429244995,0.9353258013725281,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090907,random,0.4393080770969391,0.9298851490020752,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090908,random,0.44227078557014465,0.936048686504364,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090909,random,0.42330020666122437,0.9168643951416016,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090910,random,0.4571382999420166,0.9489116072654724,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090911,random,0.45248693227767944,0.9453386068344116,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090912,random,0.43773430585861206,0.934714674949646,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090913,random,0.4337095022201538,0.9245193004608154,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090914,random,0.4453349709510803,0.9387527108192444,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,random_k16_seed2026090915,random,0.4545292556285858,0.9453428387641907,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,policy:human_k16_seed440826,human,0.41242164373397827,0.9159173369407654,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,policy:human_k16_seed440827,human,0.4085496664047241,0.9124173521995544,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,policy:human_k16_seed440828,human,0.412056565284729,0.9154321551322937,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,policy:human_k16_seed440829,human,0.4155218005180359,0.917682945728302,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,policy:human_k16_seed440830,human,0.41243794560432434,0.9162508845329285,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,policy:human_k16_seed440831,human,0.4147531986236572,0.9185342788696289,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,policy:pretrained_k16,pretrained,0.4878387153148651,0.9691812992095947,115605504,1015547904,0,16,1015547904
SumMe/Kids_playing_in_leaves,SumMe,tome_r5,tome,0.019064296036958694,0.18847396969795227,115605504,7902465024,11016832,136,7913481856
SumMe/Kids_playing_in_leaves,SumMe,tome_r10,tome,0.04838746786117554,0.3075847029685974,115605504,6447581184,8091904,76,6455673088
SumMe/Kids_playing_in_leaves,SumMe,tome_r15,tome,0.12204773724079132,0.4960732161998749,115605504,5031558144,5976192,16,5037534336
SumMe/Kids_playing_in_leaves,SumMe,spatial_block_r15,spatial_block_r15,0.01062537357211113,0.14322099089622498,115605504,8652201984,3354624,196,8655556608
SumMe/Paintball,SumMe,dense,dense,3.3527612686157227e-08,0.0,115605504,9396209664,0,196,9396209664
SumMe/Paintball,SumMe,central_k16,central_k16,0.33911630511283875,0.8196806311607361,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090900,random,0.3228643536567688,0.7897692322731018,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090901,random,0.2777997553348541,0.735892117023468,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090902,random,0.2865495979785919,0.7462766170501709,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090903,random,0.29075124859809875,0.7506464719772339,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090904,random,0.3035109043121338,0.7687547206878662,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090905,random,0.3097451627254486,0.7747420072555542,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090906,random,0.313802033662796,0.7817779779434204,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090907,random,0.30838048458099365,0.7720746397972107,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090908,random,0.30195266008377075,0.7630616426467896,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090909,random,0.3084924519062042,0.7721876502037048,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090910,random,0.2947327494621277,0.7582073211669922,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090911,random,0.31800925731658936,0.7849626541137695,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090912,random,0.3493695855140686,0.823794424533844,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090913,random,0.31669577956199646,0.7820904850959778,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090914,random,0.30353301763534546,0.7677633166313171,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,random_k16_seed2026090915,random,0.3075845539569855,0.7708647847175598,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,policy:human_k16_seed440826,human,0.3774831295013428,0.8584972023963928,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,policy:human_k16_seed440827,human,0.36711132526397705,0.8474054932594299,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,policy:human_k16_seed440828,human,0.3666921854019165,0.8464229106903076,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,policy:human_k16_seed440829,human,0.36688676476478577,0.8469988703727722,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,policy:human_k16_seed440830,human,0.3736732006072998,0.8543525338172913,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,policy:human_k16_seed440831,human,0.37695586681365967,0.8590589761734009,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,policy:pretrained_k16,pretrained,0.243917778134346,0.6861116886138916,115605504,1015547904,0,16,1015547904
SumMe/Paintball,SumMe,tome_r5,tome,0.02845030650496483,0.2338208258152008,115605504,7902465024,11016832,136,7913481856
SumMe/Paintball,SumMe,tome_r10,tome,0.0644010603427887,0.3557930588722229,115605504,6447581184,8091904,76,6455673088
SumMe/Paintball,SumMe,tome_r15,tome,0.1513717621564865,0.5502791404724121,115605504,5031558144,5976192,16,5037534336
SumMe/Paintball,SumMe,spatial_block_r15,spatial_block_r15,0.016431059688329697,0.1798892468214035,115605504,8652201984,3354624,196,8655556608
